lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
21309173,Tyriifarm,346704,IC0N,22,40,8992267,40,85513,League of Order,-,8992267,2578593,2289966,3040488,1083220,-,1629531,-,95,4975,-,794760253,799101979,513302644,158961305,-,-,-,3398,676064700,668219510,376149012,141788480,-,84917,535,0,0,61
9813708,SEOLSOL v,183828,NTA,21,49,8987529,24065,15913,Wilderburg,-,8987529,4179626,1052778,3454725,300400,23390,2129630,-,212,457,-,723172137,784180122,220348822,76125041,-,803170067,383,2817,1077090667,1131533816,499178654,165023959,-,15536,377,0,0,0
17244124,Lz B19 Riama Farm,250682,WB_C,24,249,8962977,249,10417,League of Order,-,8962977,917349,1559046,5204792,1281790,86027,1202816,-,61,1613,3,2147450564,1502260289,690311947,70246086,-,2192475667,644,4700,1696849037,1673114781,847015101,114305259,-,2866,2198,4053,1300,0
10048579,EZZz,362347,wAo5,21,92,8958697,92,561194,Wilderburg,-,9065378,1799145,2697269,3076253,1364030,4745,1661036,9,232,977,14,65658603,57013061,34711014,12968464,-,125000,3,7886,141147700,141391700,89047000,46010700,-,885,67194,80735,127054,280224
16197895,Baby Cleve,323610,Trex,22,99,8951778,99,9854298,League of Order,-,8998425,1671335,2033028,3138595,2108820,60263,3936976,-,301,2547,10,801708785,340480426,342962844,96754569,-,1319125436,579,3853,1533059600,964563554,741081923,171182950,-,48040,3419,0,0,9802839
14257993,Joonghyuk F,276478,SuN,22,381,8951173,381,1252240,Wilderburg,-,8983108,2114417,1741257,3188329,1907170,123731,6444464,3,900,3667,80,535956402,527947266,366607246,20472164,185,980425864,490,5989,868279940,812462797,499803826,91139110,-,19866,265717,455188,202258,308319
4684389,Stills,-,-,23,99,8949500,99,2570026,League of Order,-,8949500,1629330,1735749,3556271,2024550,3068,1467379,6,212,3162,14,197537652,224821879,165166557,74518412,44,-,-,21581,-,-,-,-,-,0,253437,555906,1332639,412347
16122382,66Duck,368254,MAnA,23,99,8944949,24065,130712,Springwardens,-,8944949,1025475,2436533,4392481,1070460,172406,5007498,21,96,4561,-,1994520991,1701827734,634149640,25000319,-,2482891269,1011,5499,2087887849,1921576622,828140624,142430153,-,12517,2808,5979,33,109029
15672806,ᴼᵀᴹThập Vĩ CD5,342879,WAO6,23,92,8944805,92,370486,League of Order,-,11556324,2231024,1576325,4608006,529450,10897,17551034,-,421,289,1,1686947495,1627963412,1142047474,188970620,-,1643343664,581,2872,1734061641,1755819194,1140507517,253056342,-,287420,77560,693,2505,2308
15968284,Scarlett11,339930,wAo3,23,92,8940257,24065,48990,League of Order,-,8940257,1334672,1872698,4605537,1127350,38319,595095,-,81,199,2,638561605,612191685,244240935,13108426,-,991014533,372,1315,1214598503,1119927849,599339314,138327880,-,48275,614,0,0,101
2021212,Axiless farm,-,-,22,49,8934384,49,1418974,League of Order,-,13346575,1234679,2593393,3233042,1873270,418544,16941900,-,1324,2499,18,1535087012,1264465653,1272122536,77409728,-,3614020737,1299,14926,2136075143,1953131381,1279581457,209848339,-,375079,899040,104128,25687,15040
12968434,FRAMBOSS14,267587,DxW,23,375,8922172,375,1633,League of Order,-,8935242,2722028,1450982,4058262,690900,-,597399,-,55,331,2,1835411688,1715248865,1009643384,13242746,-,2510866405,754,2388,1745693512,1742907910,1034219276,104669800,-,0,0,0,0,0
17166226,ᶠᵃʳᵐSCAR乂FACE4,196887,WB_B,24,249,8909326,24065,11213,League of Order,-,8909326,1461449,1643281,5037696,766900,343086,2682379,9,155,100,-,3273028191,3188192870,779393300,26376000,-,2561981678,984,4120,4128954998,3959645140,1441367080,177205830,-,7211,3169,26,0,197
15833340,Kaname Chidori,265928,FAFo,24,40,8900471,24065,31442,Wilderburg,-,9118579,1572103,680360,5888808,759200,-,5049977,-,73,2251,-,2728569026,2480590343,1511977893,4263763,-,3574978074,1283,9069,2546453540,2293354375,1531818011,101269000,-,28115,0,123,3204,0
15833838,ShoukoNishimiya,265928,FAFo,24,40,8899525,24065,27625,Wilderburg,-,9122098,1592207,680360,5888808,738150,-,5320158,-,72,2256,-,2814304309,2379226188,1481894991,4823700,-,3570525155,1290,8277,2603634429,2244171304,1517970309,100240298,-,25119,0,106,2400,0
4339480,Rozetown,-,-,22,92,8898831,92,442323,League of Order,-,8898831,1856570,1776096,4048565,1217600,180633,3013682,17,442,1754,10,146313887,138161483,78799657,39424866,20,-,-,9690,25338442,27562611,22888294,2304024,-,13582,251779,94897,55847,19877
15838544,Ayumu Kasuga,265928,FAFo,24,40,8893497,24065,32802,Wilderburg,-,9128707,1574395,680360,5887942,750800,-,5286671,-,73,2234,-,2722069049,2426272722,1508257663,5824075,-,3575254691,1293,8688,2549484550,2252832290,1531769107,99891796,-,25744,0,44,7014,0
17504915,흐엉살려뵹,194802,WB71,22,249,8892409,249,33894,Wilderburg,-,8892409,3640949,1437837,2735883,1077740,40279,6684291,-,414,4314,-,1649558546,1595952887,1542737703,250689595,-,1158122888,406,5176,2671440568,2450508031,1955236218,556216123,-,31444,1806,0,0,644
15838542,Pseudo Pino,265928,FAFo,24,40,8888266,24065,25440,Wilderburg,-,9110475,1587614,680360,5887942,732350,-,5027205,-,69,2215,-,2733302114,2403128953,1515769018,3221400,-,3567910825,1287,8099,2571708642,2217174010,1545970552,100591000,-,24180,0,54,1206,0
15833342,Mami Tomoe,265928,FAFo,24,40,8886494,24065,29720,Wilderburg,-,9113303,1574792,680360,5887942,743400,-,4890806,-,64,2214,-,2782759579,2432921689,1505621628,3875263,-,3562923084,1288,9308,2537362988,2257461220,1546165584,100186193,-,0,0,0,0,0
16192450,Scärliit ʕᵔᴥᵔʔฅ,222677,PKY,21,16,8884850,24065,88223,Springwardens,-,8884850,3218162,2075751,2438427,1152510,135994,8514969,-,234,745,4,288632336,282935215,736294326,36241178,-,389420317,239,7991,753026907,738884895,800727630,136097850,-,56651,31572,0,0,0
15833837,ReZero Emilia,265928,FAFo,24,40,8881593,24065,27984,Wilderburg,-,9105999,1588991,680360,5887942,724300,-,5013248,-,73,2214,-,2733352779,2360136547,1564542482,3039463,-,3553383973,1272,8576,2545566510,2212034015,1561200421,99943948,-,26445,0,117,1422,0
970900,ッ ᴠ,204541,NTZ,24,49,8880416,49,143775,Wilderburg,-,8880416,1085683,950419,5614794,1229520,58818,2127671,-,400,211,-,560162768,466710291,347943742,38843306,-,22400000,16,2425,727352941,718462876,496401858,92210600,-,127197,5572,6696,3762,548
9698129,너구리 꼬리,-,-,25,49,8872907,49,3554,League of Order,-,8872907,448445,444580,7333582,646300,1122,784387,-,66,264,1,3124042621,2771695263,2677508931,55185528,-,4340784075,1035,3770,2677960120,2469898805,2152014421,61826500,-,376,3081,85,12,0
22255088,dzidek g,267801,JxW,21,375,8870328,24065,20612,Wilderburg,-,8870328,2332400,1267657,2434991,2835280,303,4054309,-,358,4599,-,1045290276,331004354,338605301,12433810,-,1761134145,929,3811,1703413774,1044123797,678873201,122520422,-,14739,3152,0,0,2721
20203528,Meat Helis Left Nug,339374,wAo4,23,92,8868551,92,13073,League of Order,-,8868551,1254417,2878024,4020860,715250,74493,1820834,1,56,311,-,339369394,326086861,135669421,37671001,-,-,-,2049,717359400,713899600,416802725,158346375,-,9364,3709,0,0,0
1544257,RusHin,-,-,22,40,8858738,40,1279164,League of Order,-,8858738,2004522,2149538,3111708,1573970,82173,2776633,1,315,2838,21,263110498,268647508,173940705,82939957,83,-,-,16314,22975400,20797400,14688950,6541250,-,24339,161915,515084,417224,159492
4842245,ᵂᴮ farmBank11,362127,WB_V,24,249,8849027,249,21288,League of Order,-,8849027,871163,1499371,5634993,843500,6272,1936401,-,72,1493,3,1697720644,1512330702,1230513576,52182,-,3095382925,1117,4651,2168166952,2015380102,1463962334,160530750,-,7210,1440,820,1932,9886
17160590,KaiserFG,358369,:KF:,23,49,8842829,24065,147923,League of Order,-,8842829,1738381,1794233,4411665,898550,-,1984457,-,158,6781,1,4669198045,816052276,470466681,21189055,-,4043050619,1193,3437,4225086177,1461013612,780500305,123808260,-,137898,10025,0,0,0
15833836,Victorique,265928,FAFo,24,40,8840878,24065,30070,Wilderburg,-,9082566,1576260,680360,5888808,695450,-,5102579,-,67,2220,-,2749284450,2397530907,1517669232,3167563,-,3563015980,1280,8848,2564006775,2239674638,1553463157,101289400,-,29487,0,0,583,0
10019472,3 M RAN tti,362022,TTIB,24,92,8838313,24065,4697,Wilderburg,-,8838313,1309888,1420357,5243318,864750,6318,300239,-,59,3308,1,370202267,4779663048,288735035,2160372,-,2759814595,902,5386,736399258,3779882232,517533370,108474550,-,1112,2833,448,273,31
12022201,ZirkaF4,362347,wAo5,23,92,8837065,92,39507,Wilderburg,-,8837065,2625773,1269962,2873570,2052760,11270,1741811,-,150,3343,-,605666119,515170012,382622572,65375086,-,272233103,109,2366,621307791,586059535,377776777,111493445,-,6378,1677,0,0,31452
16903043,녹 괴ᴳᴿᴱᴱᴺ farm1,342879,WAO6,23,92,8830179,92,43873,League of Order,-,8830179,1156070,2752259,3548540,1373310,26746,1022750,-,47,48,2,7062913004,2370791678,2592563057,91939305,-,7549104410,2822,14912,6034402253,2593438341,2432377800,209970711,-,5461,217,422,0,37773
4842243,ᵂᴮFarmbank7,362127,WB_V,24,249,8827447,249,18650,League of Order,-,8827525,869237,1480465,5649195,828550,7893,2963349,-,74,1628,-,1773637519,1479549842,1244687277,9509143,-,3117893880,1087,4766,2211595922,1980932231,1471857769,128344000,-,10525,2450,923,1511,3241
10618731,Freeza Jamal,303060,KASE,21,40,8825890,40,1178953,Wilderburg,-,8842834,1825298,2222417,3276975,1501200,71547,15084580,-,528,1341,2,310406642,325559632,245047053,27764544,40,521272167,198,2287,803759967,876921085,538444708,141094080,-,506669,29504,3369,13746,625665
10169747,KaiserFO7,358369,:KF:,23,49,8813571,49,182318,League of Order,-,8813689,2196408,1796640,3729103,1091420,29647,1119455,-,274,4392,3,856608846,2657668276,1495913983,41249172,-,2889052248,882,4106,1141473309,2339025047,1226077238,95867116,-,137515,39864,2501,1794,644
4686757,babast,-,-,22,92,8812497,92,1872828,Springwardens,-,8967301,1972778,2063678,3262286,1489470,74845,6599632,27,968,5980,86,119167864,143937520,123049645,53560470,50,1,1,18155,5482550,5307550,4163050,3276400,-,1914,536955,394300,581272,345441
19078312,тuâɴ13,330367,TF40,24,40,8801934,24065,572,League of Order,-,8801934,439028,1597031,6021885,743990,19616,224320,-,26,2142,-,2049914467,1863480909,1417834777,57300897,-,1891321139,756,3579,1755115422,1553503409,1171012179,138764250,-,528,44,0,0,0
13434124,ʲᵉᵗʲᵉᵗ 7ᴄʜᴏ ᵛᶰ F26,358369,:KF:,23,49,8801395,49,68621,Wilderburg,-,8801395,1538109,2202465,3485851,1574970,76505,1704127,-,120,3380,2,798778703,663532833,551918846,77254753,10,427550582,151,4933,758955728,579536137,440919924,108187257,-,17163,15333,2723,31212,2190
19672509,Jackson164,328906,GUNZ,22,46,8799197,46,261676,Springwardens,-,8799197,2295030,1425368,2868099,2210700,118435,5172860,57,1624,5784,14,101010137,80202429,53284981,23079817,131,-,-,2814,536009052,547804692,344996756,118950348,-,0,33361,16453,131586,69413
4556185,KarayaF3,289291,NTI,23,49,8793060,24065,136558,League of Order,-,8793060,2857442,1782994,3117024,1035600,103748,2932218,-,237,1459,-,2362314298,3488663175,3592717728,7225192,-,5513381987,1911,15111,2460670009,3318895417,2662294007,151180474,-,6327,12735,5233,915,111348
15839508,Clare Kurea,265928,FAFo,24,40,8792854,24065,32771,Wilderburg,-,9018790,1628528,938155,5461321,764850,1597,5738685,-,90,2236,-,2861134083,2508542896,1853682752,5769463,-,3899255664,1397,10051,2593595809,2286474685,1768046682,110293450,-,28840,801,0,0,3130
13873003,KnightRss28,267801,JxW,23,375,8791624,375,74846,League of Order,-,8791624,1598599,1836638,4243417,1112970,119263,1309890,-,100,349,9,2408274154,2332801942,1398870768,52039971,270,3042301729,1003,7479,2154996129,1970767228,1139947967,116248419,-,8558,60130,587,4284,1287
11607379,미라ParkGoo,193444,WB_S,23,249,8786605,249,67760,League of Order,-,8801075,1789037,1107896,4823272,1066400,31972,6099416,-,304,371,-,2135661889,2066625895,1154142155,1496854,70,3445444615,1187,7934,2077901088,2003645161,1063996407,75259928,-,9111,48535,9960,154,0
14214266,Machines food,303060,KASE,21,40,8784435,40,123878,Springwardens,-,8784435,2440591,2228375,2401079,1714390,139867,2779040,-,216,1788,33,486292549,230342571,399979672,18555834,-,459894936,195,6834,583029123,429720327,390566185,101972742,-,30267,77012,10954,843,4802
15839471,Kumiko Oumae,265928,FAFo,24,40,8779879,24065,31469,Wilderburg,-,9013539,1618553,938155,5461321,761850,654,5181670,-,81,2240,-,2915534379,2495249378,1800442081,5014607,-,3899164325,1412,9795,2609332340,2282812658,1769722691,108885000,-,28496,1694,0,2,1277
12702356,Mohammed dz,-,-,22,99,8779198,99,1901517,League of Order,-,8779321,2494594,1622511,2719873,1942220,46087,4657734,35,617,6694,64,94812133,105565267,74965672,26701117,1114,17098672,10,16894,17228400,18666700,12442425,7056600,-,0,176125,789860,819721,109311
19963877,1Duck,368254,MAnA,23,99,8778855,24065,78498,League of Order,-,8778855,1211713,2928896,3980878,639400,48307,6581836,13,140,4223,-,2440522844,1922487264,844747723,36835030,-,3714353339,1494,6172,2896671921,2235739935,1284356590,177205688,-,6738,4028,36,18,67561
13058861,능 멸2,196887,WB_B,22,249,8769439,24065,26600,Wilderburg,-,8769439,2561675,2446127,2496337,1247300,44209,2131451,-,91,568,-,3817029074,1760451598,5266787037,26773979,80,6241433724,2321,7613,2901441171,1582850583,3708333520,124966440,-,20427,5546,27,600,0
19975547,14Duck,368254,MAnA,23,99,8768767,24065,1045793,League of Order,-,8768767,1142974,2536974,4404119,674700,5587,2291576,9,54,4008,-,2268728327,1836711743,773637124,35093460,-,2769531227,1044,5822,2336154895,2022204460,918650022,149543722,-,2450,7989,22912,4253,1008158
18408140,AYA ᴶᴾ,267587,DxW,23,375,8764561,24065,27372,League of Order,-,8764561,1055888,2314272,3880531,1513870,11436,1704200,1,62,1515,4,95281954,88640138,89516006,34555997,-,-,-,1641,538748255,543468005,375343718,135037267,-,13317,8469,332,850,4282
18263270,GooGoo OG 1,196887,WB_B,23,249,8760574,24065,1737,League of Order,-,8760574,2269784,2058637,2995403,1436750,-,379625,-,85,2117,-,1161644047,1041114386,477779014,259368107,-,825266661,335,3767,1422299888,1053856231,417882426,141115400,-,0,0,476,1261,0
15840537,Megumin Explode,265928,FAFo,24,40,8759583,24065,29695,Wilderburg,-,8995997,1590707,938155,5461321,769400,1484,5319016,-,85,2240,-,2885847743,2501596545,1830241831,4079721,-,3873811785,1377,8745,2601493764,2230596869,1742358572,108467297,-,26524,1191,0,0,1980
15840535,Tomo Sakagami,265928,FAFo,24,40,8756721,24065,32961,Wilderburg,-,8996893,1609245,938155,5461321,748000,-,5512957,-,81,2232,-,2872053148,2528087995,1820738911,5933263,-,3868838907,1387,9371,2585951012,2240982033,1764335100,109883495,-,31269,1692,0,0,0
9674438,너구리 발바닥,-,-,25,49,8755767,49,2534,League of Order,-,8755767,418318,485038,7219411,633000,1220,521462,-,54,278,-,3097071781,2775650426,2701343940,60790495,-,4333025172,1035,3956,2631949150,2470574354,2176373029,60750500,-,329,1669,536,0,0
17284454,뚜르 Farm 19,267801,JxW,21,375,8749497,375,26003,Wilderburg,-,8749497,3502078,1398751,3217768,608900,3918,4513423,1,83,576,-,1185010575,1096067306,480338042,141274539,-,1363485856,551,4410,1537992121,1551948402,713183458,181767474,-,22598,3036,81,132,140
16163170,아리ᴬᴿᴵ F2,247709,WB_D,23,249,8749072,24065,232285,Wilderburg,-,8749072,2761431,1272634,3223117,1491890,4850,6342923,-,173,4138,-,328013535,351005520,106222935,22175726,30,401326137,204,2985,899785357,932434256,415095866,119138166,-,74407,18221,0,0,139657
14858938,DrizztDourden,-,-,21,375,8745621,375,32408,League of Order,-,8745621,3260330,1194082,2406348,1884861,3363,2303152,-,273,4453,9,177362108,192268130,108998568,35781076,-,-,-,103,481671300,477446550,266740570,83135650,-,0,1064,5815,22771,2758
18263215,GooGoo OG 2,196887,WB_B,23,249,8743874,24065,2150,League of Order,-,8743874,2262586,2030153,2995535,1455600,-,367892,-,92,2042,-,1144604321,1055426178,491097813,257027968,20,880895123,350,3574,1416360886,1139213903,418261172,138364999,-,0,0,0,0,0
15840857,Kurumi Tokisakii,265928,FAFo,24,40,8743795,24065,27057,Wilderburg,-,8978973,1589119,938155,5461321,755200,-,5288136,-,75,2264,-,2854553897,2539745205,1803120953,4879910,-,3870950113,1389,8930,2570823921,2253529601,1737859656,109961695,-,25995,1062,0,0,0
20088700,F2P Farm 13,355648,RxF,24,375,8734425,375,147,League of Order,-,8734425,621567,631218,6939140,542500,-,140413,-,51,-,1,1815681132,984564647,922811900,10416000,1110,1912057675,633,201,2098538320,1317320140,1138086036,93242750,-,0,0,0,0,0
15922823,Meap sagani2,267579,SxW,23,375,8728245,375,487406,League of Order,-,10598645,665344,2185054,4326407,1551440,12750,2429481,11,257,3193,11,1383318443,1221301858,888155241,29335902,50,3086708003,1325,6558,2194850917,2148317195,1533232981,205428289,-,290,90810,1000,1000,392590
11612594,마 하 12,307432,Nooh,23,249,8727813,249,826236,League of Order,-,11082709,913280,2351287,4133196,1330050,153657,18617620,18,1055,1361,9,1014280307,807739300,651660974,108596895,-,758399708,268,12988,907680404,691980640,568430370,116760836,-,299061,507794,11677,5414,2290
15840538,Mikasa Ackrman,265928,FAFo,24,40,8727774,24065,30480,Wilderburg,-,8966072,1588498,938155,5461321,739800,1316,5289951,-,84,2243,-,2890959925,2574547760,1784442183,5110558,-,3892287155,1401,9121,2579675596,2283744879,1736856381,108387680,-,26188,2391,0,0,1901
7391500,Demo LilRev30,303060,KASE,21,40,8724150,24065,230409,Wilderburg,-,8836199,2537014,2101954,2025962,2059220,120574,13937490,-,573,1674,5,300139753,254783105,124562839,57138249,60,2600000,1,9669,577537650,562032971,312174704,153137849,-,158032,55298,2929,0,14150
6639526,35Duckbig,368254,MAnA,23,99,8721507,24065,1011788,League of Order,-,8721507,1111945,2748491,4152271,698800,37691,2618174,12,95,3889,4,2118651678,1858075627,774612252,33423429,30,2334588685,915,5944,1947045595,2040729915,629680781,151516465,-,2823,674,10,384,1007802
10336268,NQH7,-,-,21,249,8719169,249,259403,Wilderburg,-,8719169,2176651,1446280,2919708,2113530,8728,1734370,20,301,2887,13,286631519,278128771,166220538,66074195,50,517796,1,11188,37150600,35876000,23018000,15690000,-,0,3313,2045,124508,128267
20844386,LibFarm6,339930,wAo3,24,92,8718868,24065,1899,Wilderburg,-,8732427,1384991,1165762,5398715,769400,-,1758147,-,43,7991,-,588741610,552982611,179472876,10811536,-,419666150,164,2490,1060588269,986226199,511440644,100724000,-,0,0,0,0,0
19961063,4Duck,368254,MAnA,23,99,8715441,24065,18346,League of Order,-,8715441,1088472,2550499,4401020,665450,24711,5173196,8,70,3949,-,2325240404,1941719795,741289468,34861349,-,2737206183,1052,6244,2411446880,2087939736,803188182,153839010,-,6232,2186,579,9,9278
17290948,Zielᶠᵃʳᵐ5,267801,JxW,23,375,8713583,375,342024,Wilderburg,-,8713583,2933943,1846987,3298083,634570,2385,5219507,-,450,99,1,1421014783,1037529931,557537223,90486819,-,1200361931,361,2617,1538416499,1255094246,751949129,166877500,-,329071,12920,33,0,0
21228376,SunShine E,265784,NTW,23,49,8711085,24065,-,Wilderburg,-,8721885,1803140,1267031,4119324,1532390,-,779179,-,204,3573,-,594094204,609838317,287742060,51694494,1220,-,-,2361,676300498,633720398,379794898,106769998,-,0,0,0,0,0
20862530,2   2   2,289291,NTI,23,49,8710808,24065,26940,Wilderburg,-,8710808,2205111,1956441,3336440,1147040,154136,4213937,-,175,531,-,529324274,815114495,356202168,27820695,-,722463880,263,2359,965071586,1171169349,1244774287,132133060,-,0,0,0,0,0
20200947,T1 F10,324359,MiDG,24,99,8705043,99,-,League of Order,-,8705043,378090,2985219,4881234,460500,-,-,-,-,-,-,1780711870,1714942630,1491979076,156108663,-,-,-,1839,731090800,729143900,515793750,218297250,-,0,0,0,0,0
